test_number,algorithm,map_name,num_dims,time_limit,start,goal,n_generated,n_expanded,heuristic_time,search_time,timeout,num_nondom_labels_max,num_nondom_labels_avg,num_solutions,solutions_labels
27,emoa,simple map 3 dims,3,600,1,169,4360,3016,0.0,0.061,0,-1.0,-1.0,193,"dict_keys([11513, 11449, 11418, 11412, 11363, 11280, 11498, 11241, 11124, 11000, 10957, 10903, 10837, 10769, 10649, 10615, 10586, 10533, 10507, 11458, 10430, 10302, 10257, 10251, 10015, 9989, 9829, 9754, 9667, 10395, 9624, 9474, 11157, 9358, 9899, 9128, 3557, 4070, 6229, 10732, 3279, 2773, 10918, 3208, 795, 11356, 2618, 11318, 2580, 2341, 3637, 2103, 11062, 5151, 2081, 8685, 2071, 9966, 8167, 9799, 9028, 1974, 2863, 2181, 1886, 8617, 3071, 1166, 7770, 4620, 621, 10571, 7744, 11130, 9074, 1621, 4542, 8733, 2885, 91, 643, 6612, 2281, 2538, 1268, 6983, 591, 845, 1607, 10751, 10237, 1499, 350, 4414, 1699, 5811, 11299, 505, 8986, 11211, 10440, 2473, 9424, 172, 11520, 9721, 7665, 143, 7971, 1032, 10982, 1216, 126, 9154, 8383, 2215, 7317, 1920, 3532, 6873, 3146, 6321, 11538, 1258, 11183, 903, 8523, 1018, 3349, 753, 1302, 332, 7271, 4653, 1312, 3683, 3753, 1369, 4196, 10142, 4488, 4994, 5338, 5429, 6586, 11464, 5553, 5647, 3567, 483, 7679, 5749, 5873, 6027, 1541, 6424, 8075, 6466, 6564, 10522, 8723, 6658, 3435, 7547, 4247, 6817, 10963, 6851, 11345, 7233, 4333, 7417, 8433, 7459, 7840, 8221, 7517, 7927, 9740, 1773, 7941, 5443, 8013, 10450, 8137, 8395, 182, 4037, 8663, 437, 8918, 11269, 8956])"
2,boa,simple map 3 dims,3,600,1,169,6095,4384,0.0,0.172,0,-1.0,-1.0,291,"dict_keys([16823, 16801, 16783, 16772, 16752, 16741, 16722, 16682, 16650, 16613, 16577, 16523, 16496, 16485, 16463, 16333, 14175, 8999, 7584, 2701, 8177, 7966, 7578, 6807, 6022, 16856, 7118, 8505, 7108, 7072, 6648, 6636, 6620, 11736, 16878, 6599, 2209, 6469, 6420, 16186, 6413, 13352, 8788, 1592, 5486, 7799, 5182, 9808, 5146, 4892, 12088, 7344, 4677, 5448, 14186, 16607, 8492, 4555, 4505, 10930, 7265, 4181, 13414, 4217, 16039, 6972, 607, 5122, 496, 1312, 15740, 113, 12963, 2237, 3383, 137, 2890, 3431, 15510, 16596, 4153, 8481, 9035, 3084, 8468, 353, 4208, 11404, 1658, 2956, 16562, 873, 15489, 3587, 512, 12564, 13105, 9302, 8761, 8518, 13387, 1522, 16712, 16171, 1649, 9025, 13651, 14422, 14003, 3183, 1817, 3440, 1040, 5626, 11577, 8457, 3831, 837, 6234, 10346, 14796, 13173, 1958, 14551, 7088, 12485, 16448, 14284, 484, 3809, 1104, 6853, 4689, 10099, 4661, 15455, 337, 5339, 10919, 640, 11599, 6370, 6243, 9019, 3068, 2297, 1946, 13848, 8979, 11549, 1071, 3776, 11229, 598, 8902, 11986, 1917, 6908, 4632, 304, 2338, 2592, 1287, 3452, 11567, 2303, 2344, 288, 3846, 16812, 5992, 1062, 5931, 16761, 7564, 1613, 3419, 9380, 9554, 14437, 9564, 13162, 16530, 15989, 9570, 4970, 9839, 9906, 10420, 12733, 14532, 9933, 16101, 5111, 9980, 13835, 12000, 10377, 10478, 8869, 15361, 16132, 10678, 10689, 10808, 14663, 10956, 11043, 16656, 12328, 13099, 13870, 11119, 13440, 11276, 2228, 13589, 4439, 13636, 11528, 857, 11677, 14761, 12010, 12183, 12697, 16667, 12339, 15858, 12612, 12658, 13686, 15958, 1892, 1351, 12712, 12723, 5170, 12744, 13156, 13201, 13518, 13973, 13984, 13497, 14038, 16225, 14061, 15722, 14099, 6578, 14152, 14273, 14311, 14338, 14353, 14375, 14393, 11323, 16192, 14448, 14477, 15664, 9713, 14582, 14726, 14883, 16834, 15211, 16845, 15222, 15297, 15319, 16631, 16090, 15474, 4191, 15552, 15581, 15687, 16867, 15785, 15812, 15835, 6209, 15947, 16549, 16008, 4147, 16049, 16198])"
11,boa,simple map 3 dims,3,600,1,169,9280,6692,0.0,0.267,0,-1.0,-1.0,302,"dict_keys([26170, 26148, 26139, 26086, 26047, 26031, 26015, 25981, 25939, 25859, 25789, 25782, 25752, 25679, 25654, 25643, 25553, 25515, 25512, 26038, 25497, 25378, 25347, 25344, 25263, 25256, 25130, 25127, 25104, 25017, 24969, 12916, 18570, 23347, 12161, 853, 21927, 11459, 10879, 23447, 10213, 13329, 26158, 11551, 10154, 10072, 21380, 9969, 12404, 25011, 9322, 20373, 10287, 24165, 9017, 8765, 15149, 10821, 15110, 21535, 8742, 13074, 9645, 8101, 10671, 7978, 7612, 7561, 7510, 17019, 25894, 12369, 15196, 7289, 21167, 7246, 2620, 7033, 21969, 2988, 21492, 5864, 2899, 21660, 5801, 1483, 19473, 21111, 11703, 8375, 2965, 1870, 7155, 1440, 412, 19430, 20725, 152, 923, 18913, 11501, 23316, 25912, 4813, 191, 25837, 12853, 19547, 21946, 22460, 242, 4313, 2185, 20579, 11561, 18243, 22612, 18004, 18775, 11837, 22116, 385, 2934, 5247, 904, 18637, 3058, 5114, 5348, 946, 6003, 2216, 24061, 19926, 20954, 24809, 1996, 26151, 5052, 10260, 14047, 1917, 15294, 21786, 24491, 1163, 25221, 1417, 16323, 26025, 8172, 3093, 3389, 7864, 3536, 12035, 3907, 9530, 13900, 24179, 25709, 4069, 6806, 8970, 3019, 4002, 4543, 10597, 18712, 2482, 4646, 4832, 22565, 22822, 24107, 26182, 5083, 5145, 8911, 9356, 2864, 11520, 2051, 5297, 17070, 10037, 11660, 5564, 19604, 16358, 25518, 5501, 15239, 10370, 26097, 7703, 1104, 4891, 20039, 5671, 13734, 13805, 14404, 14580, 14665, 6260, 19785, 4096, 14916, 18874, 15087, 15586, 15629, 13568, 7076, 15732, 15754, 1214, 15821, 12995, 23274, 24816, 16225, 26123, 16385, 22039, 16440, 1085, 17315, 17457, 12180, 6229, 17590, 23568, 17617, 24677, 17644, 17746, 23914, 14510, 17756, 26142, 20191, 22896, 9728, 17843, 17194, 19899, 18106, 12810, 4154, 18220, 20533, 24360, 19050, 19085, 19274, 20140, 23386, 19682, 17532, 24565, 20009, 4131, 23607, 20622, 21064, 6586, 21193, 5228, 21458, 13475, 21590, 23646, 12791, 21988, 22175, 22388, 22446, 16015, 22507, 22962, 23184, 23441, 23239, 2086, 20480, 24267, 23840, 18449, 23859, 9246, 24394, 24456, 9931, 22915, 24538, 11786, 2589, 24770, 24843, 24927])"
37,boa,simple map 3 dims,3,600,1,169,2876,2071,0.0,0.041,0,-1.0,-1.0,101,"dict_keys([7768, 7755, 7730, 7691, 7665, 7644, 7615, 7573, 7496, 7454, 7255, 7209, 7188, 7147, 7109, 7028, 6958, 6933, 6878, 6715, 6659, 6466, 6387, 6352, 6327, 3536, 3630, 3455, 3488, 3470, 5375, 3008, 2909, 7358, 6596, 2024, 3514, 3133, 2244, 2598, 6138, 3034, 7809, 7428, 6793, 1205, 7582, 89, 5517, 2951, 1298, 5841, 131, 268, 858, 7560, 5401, 7035, 6908, 304, 2406, 6300, 6541, 318, 1143, 3782, 480, 4827, 1398, 7791, 1822, 4003, 4029, 7393, 3710, 4091, 4546, 4309, 4690, 5044, 2222, 4127, 4889, 5186, 7545, 5894, 7304, 5272, 5921, 5476, 5603, 7800, 3736, 5514, 5641, 1572, 5763, 5987, 7323, 6815, 6053])"
21,boa,simple map 3 dims,3,600,1,169,2304,1613,0.0,0.031,0,-1.0,-1.0,93,"dict_keys([6270, 6259, 6248, 6217, 6206, 6038, 6031, 5885, 5866, 5812, 6187, 5679, 5583, 5576, 5407, 5299, 5196, 5151, 4957, 4909, 4677, 1426, 1703, 1218, 5648, 1203, 966, 5859, 1668, 1915, 1407, 1938, 1357, 3009, 3245, 139, 5083, 257, 2087, 3738, 230, 112, 997, 4065, 1156, 1384, 1765, 3162, 6160, 5144, 1461, 5352, 272, 339, 457, 6082, 4177, 1750, 358, 666, 943, 689, 728, 916, 6053, 5926, 5545, 1989, 4467, 2170, 3468, 2705, 2197, 2674, 2776, 3360, 3596, 3016, 4540, 4834, 3437, 755, 3549, 3749, 3927, 6149, 4244, 4136, 4390, 2563, 4595, 5670, 4654])"
7,emoa,simple map 3 dims,3,600,1,169,1753,1317,0.0,0.014,0,-1.0,-1.0,108,"dict_keys([4959, 4952, 4931, 4928, 4917, 4877, 4799, 4788, 4776, 4755, 4716, 4710, 4688, 4659, 4636, 4621, 4614, 4834, 4580, 4691, 4564, 4519, 4471, 4442, 4399, 4311, 4302, 4257, 4230, 4201, 4189, 4150, 4131, 4114, 4593, 1926, 1857, 1385, 1734, 2194, 2725, 4731, 1556, 1084, 4940, 114, 3890, 4880, 4499, 308, 406, 4896, 2229, 2055, 4299, 489, 1374, 3557, 3975, 1054, 4874, 1953, 2473, 3748, 1081, 4845, 527, 1289, 2694, 4867, 4740, 3343, 1860, 844, 3638, 1215, 4047, 1727, 2743, 4029, 2759, 2936, 2762, 4703, 2925, 2980, 4387, 3244, 3166, 3420, 4010, 3436, 2470, 3613, 4380, 3237, 3491, 1675, 2183, 3580, 4822, 3679, 2839, 3855, 3871, 3909, 2393, 4044])"
41,boa,simple map 3 dims,3,600,1,169,3815,2723,0.0,0.094,0,-1.0,-1.0,158,"dict_keys([10641, 10606, 10509, 10460, 10450, 10371, 10350, 10296, 10287, 10425, 10402, 10242, 10082, 10161, 10036, 9973, 9897, 9871, 9693, 5935, 7078, 5260, 5778, 8191, 5070, 8753, 4767, 1973, 3116, 4740, 8296, 5323, 10491, 4323, 3434, 8221, 5137, 8566, 3898, 10281, 2314, 7267, 2795, 6478, 1494, 1364, 1226, 5544, 4561, 1734, 921, 9176, 1695, 4980, 4272, 1086, 3711, 7309, 9794, 9537, 100, 4418, 9498, 4237, 10577, 811, 6780, 293, 10023, 3341, 1801, 4083, 8682, 6369, 7004, 4024, 1992, 838, 6934, 984, 2019, 10615, 4961, 2929, 7628, 9025, 2471, 7805, 9952, 5583, 4603, 10560, 2593, 3364, 244, 6412, 6021, 8815, 6188, 6207, 10171, 7858, 8093, 6294, 6435, 7451, 1942, 6568, 2792, 6647, 6737, 6887, 6481, 7133, 3688, 7286, 8937, 3545, 7400, 8035, 9828, 8543, 7526, 7719, 2365, 7762, 3997, 7852, 7992, 8430, 8516, 8593, 5881, 9736, 8202, 8672, 6977, 8776, 9157, 8870, 5630, 7172, 8457, 495, 8976, 9003, 2448, 9130, 10309, 9281, 10328, 9300, 9043, 4584, 9467, 9242, 9584, 9682])"
44,emoa,simple map 3 dims,3,600,1,169,5187,3498,0.0,0.079,0,-1.0,-1.0,227,"dict_keys([13341, 13060, 12991, 12963, 12853, 12824, 12793, 12756, 12714, 12634, 12509, 12429, 12665, 12408, 12295, 12131, 12811, 12040, 11687, 11528, 11519, 11366, 11204, 11064, 13004, 12747, 10948, 10921, 13122, 10809, 10584, 10475, 10245, 10194, 10169, 10072, 9874, 13184, 9843, 9791, 13051, 9710, 9572, 9496, 9387, 10864, 9322, 11339, 9283, 13275, 8906, 8869, 13313, 8687, 8658, 8495, 11629, 8288, 8100, 4704, 3692, 3325, 3202, 13202, 3179, 1147, 13211, 1903, 2864, 3117, 12484, 4260, 12015, 2763, 12946, 96, 1780, 13298, 10985, 2247, 2213, 12058, 6404, 12049, 7166, 2190, 13350, 13093, 11551, 3841, 2537, 8336, 1140, 2478, 10651, 6796, 3830, 2288, 1003, 12611, 532, 1038, 743, 2139, 4298, 4047, 11458, 1949, 1441, 3815, 474, 6683, 2942, 2883, 1113, 1896, 773, 4553, 7123, 312, 5646, 9182, 1472, 9223, 3569, 11704, 1938, 1681, 13322, 6126, 13139, 12882, 289, 11833, 525, 12538, 12024, 6113, 2261, 10446, 6334, 12103, 7477, 2957, 1158, 1338, 1479, 13359, 766, 7448, 1827, 3554, 2012, 7923, 3862, 5417, 1842, 4155, 2964, 6305, 7076, 4781, 4267, 4638, 6670, 12146, 4693, 11654, 4715, 4814, 4985, 3539, 5081, 4750, 5264, 968, 5337, 6867, 6353, 8251, 5424, 8776, 3893, 5435, 5500, 7786, 278, 5675, 5729, 13193, 10366, 5740, 5799, 2397, 5995, 5050, 4536, 6078, 6423, 7201, 6430, 6569, 10899, 6787, 1889, 8057, 13250, 2456, 6825, 6905, 8305, 8048, 12873, 11588, 6962, 10684, 7343, 9601, 1634, 7031, 7097, 7238, 6894, 7408, 7662, 7433, 7613])"
17,boa,simple map 3 dims,3,600,1,169,3727,2575,0.004,0.09,0,-1.0,-1.0,150,"dict_keys([9812, 9793, 9786, 9756, 9735, 9700, 9662, 9554, 9543, 9508, 9505, 9383, 9366, 9288, 9771, 9257, 5002, 9193, 2367, 4907, 4393, 3780, 6280, 914, 4177, 190, 3410, 3389, 9200, 3289, 4086, 3024, 3014, 5023, 4437, 7612, 4749, 7670, 810, 955, 828, 6797, 674, 3798, 9430, 435, 7801, 116, 4713, 1411, 9738, 7682, 229, 4000, 7855, 2201, 9355, 5757, 390, 9753, 244, 3392, 5705, 3258, 6179, 6560, 2668, 4121, 780, 503, 8250, 1750, 4918, 139, 2044, 1589, 4355, 7101, 933, 6775, 7537, 1366, 6700, 8924, 6242, 1102, 3669, 1356, 5564, 2223, 7430, 2005, 1769, 2026, 4137, 6931, 3708, 4479, 7820, 5181, 5236, 5311, 8613, 5746, 2438, 6036, 6057, 5818, 2991, 6075, 8833, 4464, 6263, 9571, 9057, 6334, 6343, 6484, 9665, 2726, 5296, 9151, 6530, 3745, 6572, 9112, 6786, 7279, 8564, 8818, 7041, 7320, 7063, 7553, 8442, 7782, 8163, 7798, 8996, 7968, 8095, 8017, 8545, 8657, 8704, 8761, 7409, 8951, 5576, 9174])"
10,boa,simple map 3 dims,3,600,1,169,5761,3783,0.0,0.14,0,-1.0,-1.0,230,"dict_keys([14729, 14711, 14697, 14682, 14664, 14658, 14621, 14603, 14591, 14536, 14451, 14691, 14434, 14688, 14431, 14354, 14348, 14291, 14262, 14219, 14206, 14196, 14186, 14437, 14180, 13959, 14717, 13946, 14118, 13861, 13829, 13815, 13677, 13671, 13668, 14597, 13569, 13566, 13512, 13494, 13328, 14555, 13270, 13132, 13117, 13114, 12962, 13953, 12925, 12849, 12757, 12730, 13094, 12580, 12477, 14670, 12357, 12315, 14561, 12248, 12097, 11887, 11868, 11865, 9628, 14225, 4716, 4202, 3461, 8922, 12103, 11589, 4343, 13867, 3073, 2311, 14723, 6756, 3458, 14549, 10951, 3361, 14418, 2853, 12855, 3346, 10712, 3103, 309, 2341, 3096, 937, 14652, 3858, 4366, 14676, 3368, 12968, 2688, 6117, 6498, 14631, 13346, 1781, 14428, 2863, 715, 1731, 2856, 5777, 1440, 1774, 11981, 930, 13352, 2044, 12367, 6199, 4143, 9283, 2850, 12142, 10343, 9721, 726, 2009, 1139, 2681, 203, 1720, 3776, 12959, 9618, 14634, 1784, 8261, 4328, 1791, 672, 1443, 14609, 1502, 1505, 4681, 13107, 3855, 306, 4751, 188, 11491, 1990, 14615, 5106, 13882, 4373, 5144, 5906, 5194, 14461, 9321, 5209, 2416, 5500, 2419, 5503, 5799, 11062, 6436, 6513, 14518, 6551, 9943, 177, 6859, 14013, 10415, 7073, 7092, 11791, 7513, 14394, 13623, 7198, 8226, 10385, 8264, 895, 8605, 8925, 13855, 12827, 8972, 9988, 14488, 9348, 5770, 9625, 14542, 7860, 9659, 13892, 10294, 9690, 9966, 729, 9981, 10003, 6459, 9286, 10057, 14470, 12928, 2391, 10358, 4758, 10412, 10673, 14108, 10767, 14376, 10778, 10785, 10860, 11089, 11343, 11995, 5056, 11481, 14400, 11830])"
44,boa,simple map 3 dims,3,600,1,169,5187,3498,0.0,0.139,0,-1.0,-1.0,227,"dict_keys([13341, 13060, 12991, 12963, 12853, 12824, 12793, 12756, 12714, 12634, 12509, 12429, 12665, 12408, 12295, 12131, 12811, 12040, 11687, 11528, 11519, 11366, 11204, 11064, 13004, 12747, 10948, 10921, 13122, 10809, 10584, 10475, 10245, 10194, 10169, 10072, 9874, 13184, 9843, 9791, 13051, 9710, 9572, 9496, 9387, 10864, 9322, 11339, 9283, 13275, 8906, 8869, 13313, 8687, 8658, 8495, 11629, 8288, 8100, 4704, 3692, 3325, 3202, 13202, 3179, 1147, 13211, 1903, 2864, 3117, 12484, 4260, 12015, 2763, 12946, 96, 1780, 13298, 10985, 2247, 2213, 12058, 6404, 12049, 7166, 2190, 13350, 13093, 11551, 3841, 2537, 8336, 1140, 2478, 10651, 6796, 3830, 2288, 1003, 12611, 532, 1038, 743, 2139, 4298, 4047, 11458, 1949, 1441, 3815, 474, 6683, 2942, 2883, 1113, 1896, 773, 4553, 7123, 312, 5646, 9182, 1472, 9223, 3569, 11704, 1938, 1681, 13322, 6126, 13139, 12882, 289, 11833, 525, 12538, 12024, 6113, 2261, 10446, 6334, 12103, 7477, 2957, 1158, 1338, 1479, 13359, 766, 7448, 1827, 3554, 2012, 7923, 3862, 5417, 1842, 4155, 2964, 6305, 7076, 4781, 4267, 4638, 6670, 12146, 4693, 11654, 4715, 4814, 4985, 3539, 5081, 4750, 5264, 968, 5337, 6867, 6353, 8251, 5424, 8776, 3893, 5435, 5500, 7786, 278, 5675, 5729, 13193, 10366, 5740, 5799, 2397, 5995, 5050, 4536, 6078, 6423, 7201, 6430, 6569, 10899, 6787, 1889, 8057, 13250, 2456, 6825, 6905, 8305, 8048, 12873, 11588, 6962, 10684, 7343, 9601, 1634, 7031, 7097, 7238, 6894, 7408, 7662, 7433, 7613])"
47,emoa,simple map 3 dims,3,600,1,169,1312,1056,0.0,0.015,0,-1.0,-1.0,58,"dict_keys([4011, 3990, 3969, 3949, 3285, 3097, 2972, 2809, 2662, 2488, 3935, 2460, 2423, 2326, 3866, 3040, 2214, 3779, 2127, 3979, 1147, 2343, 1930, 837, 1562, 817, 2552, 546, 430, 2715, 1358, 2679, 1735, 3959, 2897, 714, 478, 1783, 1015, 290, 3921, 145, 4000, 873, 1214, 1450, 1627, 93, 1418, 1998, 698, 1406, 2114, 1462, 1579, 1918, 2202, 1966])"
